,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
66,The Boss,2016,R,08 Apr 2016,99 min,Comedy,Ben Falcone,"Melissa McCarthy, Ben Falcone, Steve Mallory","Melissa McCarthy, Kristen Bell, Peter Dinklage, Ella Anderson","A titan of industry is sent to prison after she's caught insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMjQzNTUwNDU0OV5BMl5BanBnXkFtZTgwNzU5NTAwODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.4,"38,282",tt2702724,movie,26 Jul 2016,"$54,489,847",Universal Pictures,http://www.thebossfilm.com/,True
67,Demolition,2015,R,08 Apr 2016,101 min,"Comedy, Drama",Jean-Marc Vallée,Bryan Sipe,"Jake Gyllenhaal, Naomi Watts, Chris Cooper, Judah Lewis","A successful investment banker struggles after losing his wife in a tragic car crash. With the help of a customer service rep and her young son, he starts to rebuild, beginning with the demolition of the life he once knew.",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTg4Nzg1MTYxMl5BMl5BanBnXkFtZTgwMjUxNDMyODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,7.0,"75,673",tt1172049,movie,19 Jul 2016,"$1,656,098",Fox Searchlight,http://www.demolition-themovie.com,True
68,Hardcore Henry,2015,R,08 Apr 2016,96 min,"Action, Adventure, Sci-Fi, Thriller",Ilya Naishuller,"Ilya Naishuller, Will Stewart (additional writing by)","Sharlto Copley, Danila Kozlovsky, Haley Bennett, Tim Roth","Henry is resurrected from death with no memory, and he must save his wife from a telekinetic warlord with a plan to bio-engineer soldiers.","English, Russian","Russia, USA",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNjIzNTcwMDc3Nl5BMl5BanBnXkFtZTgwNzU5NTY5NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.7,"76,092",tt3072482,movie,N/A,N/A,N/A,N/A,True
69,Hush,2016,R,08 Apr 2016,82 min,"Horror, Thriller",Mike Flanagan,"Mike Flanagan, Kate Siegel","John Gallagher Jr., Kate Siegel, Michael Trucco, Samantha Sloyan",A deaf writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears at her window.,"English, American Sign Language",USA,2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BOWQ4OTdlODQtMDc3Yy00MGVmLWExYjUtOGI0Yjg4MDQzNDNhXkEyXkFqcGdeQXVyNjIzMzkyMzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.6,"75,158",tt5022702,movie,08 Apr 2016,N/A,Intrepid Pictures,N/A,True
70,Captain America: Civil War,2016,PG-13,06 May 2016,147 min,"Action, Adventure, Sci-Fi","Anthony Russo, Joe Russo","Christopher Markus (screenplay by), Stephen McFeely (screenplay by), Joe Simon (based on the Marvel comics by), Jack Kirby (based on the Marvel comics by)","Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan",Political involvement in the Avengers' activities causes a rift between Captain America and Iron Man.,"English, German, Xhosa, Russian, Romanian, Hindi","USA, Germany",16 wins & 65 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ0MTgyNjAxMV5BMl5BanBnXkFtZTgwNjUzMDkyODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.8,"546,755",tt3498820,movie,13 Sep 2016,"$408,080,554",Walt Disney Pictures,http://marvel.com/captainamerica#/home,True
71,Mother's Day,2016,PG-13,29 Apr 2016,118 min,"Comedy, Drama, Romance",Garry Marshall,"Anya Kochoff (screenplay), Matthew Walker (screenplay), Tom Hines (screenplay), Lily Hollander (story), Matthew Walker (story), Tom Hines (story), Garry Marshall (story)","Jennifer Aniston, Timothy Olyphant, Shay Mitchell, Caleb Brown",Three generations come together in the week leading up to Mother's Day.,"English, Spanish",USA,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BODYzMjc5NDEzNF5BMl5BanBnXkFtZTgwMzI3ODcyODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,5.6,"27,670",tt4824302,movie,02 Aug 2016,"$29,149,230",Open Road Films,http://www.seemothersday.com/,True
72,Barbershop: The Next Cut,2016,PG-13,15 Apr 2016,111 min,"Comedy, Drama",Malcolm D. Lee,"Kenya Barris, Tracy Oliver, Mark Brown (characters)","Ice Cube, Cedric the Entertainer, Regina Hall, Sean Patrick Thomas","As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change to their neighborhood.",English,USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMzUxMzM5MjIxNF5BMl5BanBnXkFtZTgwMDk1NzMzNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,5.9,"13,098",tt3628584,movie,26 Jul 2016,"$54,014,580",Warner Bros. Pictures,http://www.barbershopmovie.com,True
73,Criminal,2016,R,15 Apr 2016,113 min,"Action, Crime, Drama, Mystery, Sci-Fi, Thriller",Ariel Vromen,"Douglas Cook, David Weisberg","Kevin Costner, Gary Oldman, Tommy Lee Jones, Ryan Reynolds","In a last-ditch effort to stop a diabolical plot, a dead CIA operative's memories, secrets, and skills are implanted into a death-row inmate in hopes that he will complete the operative's mission.","English, French","USA, UK",N/A,https://m.media-amazon.com/images/M/MV5BMTg0ODc4Mzk2OF5BMl5BanBnXkFtZTgwNDk2MDkyODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.3,"50,566",tt3014866,movie,26 Jul 2016,N/A,Summit Entertainment,http://www.criminal.movie/,True
74,Green Room,2015,R,13 May 2016,95 min,"Horror, Music, Thriller",Jeremy Saulnier,Jeremy Saulnier,"Anton Yelchin, Joe Cole, Alia Shawkat, Callum Turner",A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.,English,USA,9 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMjU1ODQ5NzA0N15BMl5BanBnXkFtZTgwMDg5MTA5NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.0,"87,817",tt4062536,movie,12 Jul 2016,"$3,219,029",A24 Films,http://greenroom-movie.com/,True
75,Compadres,2016,R,31 Mar 2016,101 min,"Action, Comedy, Crime",Enrique Begné,"Ted Perkins, Gabriel Ripstein, Enrique Begné","Eric Roberts, Kevin Pollak, Joaquín Cosio, Natasha Esca","As former cop Garza seeks revenge on Santos, the crime lord who framed him, he forms an unlikely team with a young hacker who successfully stole $10 million from Santos.",English,Mexico,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjMwNDkzOTU5N15BMl5BanBnXkFtZTgwMjA3MjgyODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,4.7,861,tt3367294,movie,06 Sep 2016,"$3,105,269",Draco Films,N/A,True
76,Elvis & Nixon,2016,R,21 Apr 2016,86 min,"Comedy, History",Liza Johnson,"Joey Sagal (screenplay), Hanala Sagal (screenplay), Cary Elwes (screenplay)","Michael Shannon, Kevin Spacey, Alex Pettyfer, Johnny Knoxville","The untold true story behind the meeting between Elvis Presley, the King of Rock 'n Roll, and President Richard Nixon, resulting in this revealing, yet humorous moment immortalized in the most requested photograph in the National Archives.",English,USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTAxMjM4NTc0MjVeQTJeQWpwZ15BbWU4MDgxMzg4MDgx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.4,"11,737",tt2093991,movie,19 Jul 2016,"$725,324",Amazon Studios,http://www.ElvisNixonMovie.com,True
77,Florence Foster Jenkins,2016,PG-13,12 Aug 2016,111 min,"Biography, Comedy, Drama, Music",Stephen Frears,Nicholas Martin,"Meryl Streep, Hugh Grant, Simon Helberg, Rebecca Ferguson","The story of Florence Foster Jenkins, a New York heiress who dreamed of becoming an opera singer, despite having a terrible singing voice.","English, German, Italian, Russian","UK, France",Nominated for 2 Oscars. Another 8 wins & 39 nominations.,https://m.media-amazon.com/images/M/MV5BMjA0Mzc4MjMxMl5BMl5BanBnXkFtZTgwODIwNTQxODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.8,"44,107",tt4136084,movie,13 Dec 2016,"$27,370,107",BBC Films,N/A,True
78,Keanu,2016,R,29 Apr 2016,100 min,"Action, Comedy, Crime",Peter Atencio,"Jordan Peele, Alex Rubens","Jordan Peele, Keegan-Michael Key, Tiffany Haddish, Method Man","When an L.A. drug kingpin's kitten unexpectedly enters the life of two cousins, they will have to go through gangs, hitmen and drug dealers who claim him in order to get him back.",English,USA,5 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTUwODA0NzQxMl5BMl5BanBnXkFtZTgwNzUyMjY3ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.3,"40,263",tt4139124,movie,02 Aug 2016,N/A,Warner Bros. Pictures,http://keanumovie.com/,True
79,Ratchet & Clank,2016,PG,29 Apr 2016,94 min,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi","Kevin Munroe, Jericca Cleland(co-director)","T.J. Fixman, Kevin Munroe, Gerry Swallow, Brian Allgeier (video games), Brian Hastings (video games), Alex Hastings (video games)","Paul Giamatti, John Goodman, Bella Thorne, Rosario Dawson","When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe.",English,"Hong Kong, Canada, USA",1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNDMxMjkzOTEzOV5BMl5BanBnXkFtZTgwNDExNjk5NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,5.6,"8,865",tt2865120,movie,23 Aug 2016,N/A,Focus Features,http://www.ratchetandclankmovie.com/,True
80,Sniper: Special Ops,2016,R,03 May 2016,84 min,"Action, Drama, War",Fred Olen Ray,Fred Olen Ray,"Steven Seagal, Rob Van Dam, Tim Abell, Charlene Amoia","A Special Ops Military Force, led by Sergeant Vic Mosby (Tim Abell) with an expert sniper Sergeant Jake Chandler (Steven Seagal) as ""Over Watch"" during a special mission are sent to a ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTgyNTI3MDE0MF5BMl5BanBnXkFtZTgwMTkwNTc3NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A,3.3,"2,031",tt5344794,movie,03 May 2016,N/A,"Hybrid, LLC",N/A,True
81,The Angry Birds Movie,2016,PG,20 May 2016,97 min,"Animation, Action, Adventure, Comedy, Family","Clay Kaytis, Fergal Reilly","Jon Vitti (screenplay by), Mikael Hed (story by), Mikko Pöllä (story by), John Cohen (story by)","Jason Sudeikis, Josh Gad, Danny McBride, Maya Rudolph","Find out why the birds are so angry. When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely outcasts - Red, Chuck and Bomb - to figure out what the pigs are up to.",English,"Finland, USA",1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3MjU0NDA0OF5BMl5BanBnXkFtZTgwNTc0MTU3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.3,"67,995",tt1985949,movie,16 Aug 2016,"$107,506,776",Sony Pictures,http://www.angrybirds-movie.com/en/,True
82,X-Men: Apocalypse,2016,PG-13,27 May 2016,144 min,"Action, Adventure, Sci-Fi",Bryan Singer,"Simon Kinberg (screenplay by), Bryan Singer (story by), Simon Kinberg (story by), Michael Dougherty (story by), Dan Harris (story by)","James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult","In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world.","English, Polish, German, Arabic, Egyptian (Ancient)",USA,1 win & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMjU1ODM1MzYxN15BMl5BanBnXkFtZTgwOTA4NDE2ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,7.0,"343,988",tt3385516,movie,04 Oct 2016,"$135,729,385",20th Century Fox,https://www.facebook.com/xmenmovies,True
83,Alice Through the Looking Glass,2016,PG,27 May 2016,113 min,"Adventure, Family, Fantasy",James Bobin,"Linda Woolverton (screenplay), Lewis Carroll (books)","Johnny Depp, Mia Wasikowska, Helena Bonham Carter, Anne Hathaway",Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.,English,"USA, UK",2 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2NjExMTIyN15BMl5BanBnXkFtZTgwMjg0OTIwODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,6.2,"77,466",tt2567026,movie,18 Oct 2016,"$77,037,635",Walt Disney Pictures,http://movies.disney.com/alice-through-the-looking-glass,True
84,Café Society,2016,PG-13,05 Aug 2016,96 min,"Comedy, Drama, Romance",Woody Allen,Woody Allen,"Steve Carell, Sheryl Lee, Todd Weeks, Paul Schackman","In the 1930s, a Bronx native moves to Hollywood and falls in love with a young woman who is seeing a married man.","English, Hebrew",USA,6 nominations.,https://m.media-amazon.com/images/M/MV5BYzkzMzdjMTQtZGI3OS00NTI4LWI3YzktYmZlNmUxMjgwN2U5XkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.6,"60,683",tt4513674,movie,18 Oct 2016,"$11,078,961",Perdido Productions,N/A,True
85,The Darkness,2016,PG-13,13 May 2016,92 min,"Horror, Thriller",Greg McLean,"Greg McLean, Shayne Armstrong, S.P. Krause","Kevin Bacon, Radha Mitchell, David Mazouz, Lucy Fry","A family unknowingly awakens an ancient supernatural entity on a Grand Canyon vacation, and must fight for survival when it follows them home.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjIxMTg2NjAyMV5BMl5BanBnXkFtZTgwNDE5ODIxODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,4.4,"12,245",tt1878841,movie,06 Sep 2016,"$10,732,841",N/A,N/A,True
86,Last Days in the Desert,2015,PG-13,23 Jun 2016,98 min,"Adventure, Drama",Rodrigo García,Rodrigo García,"Ewan McGregor, Ciarán Hinds, Ayelet Zurer, Tye Sheridan","An imagined chapter from Jesus' forty days of fasting and praying in the desert. On his way out of the wilderness, Jesus struggles with the Devil over the fate of a family in crisis.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQ2NDk0MTc1MV5BMl5BanBnXkFtZTgwMTU3MjM0ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,5.6,"3,134",tt3513054,movie,02 Aug 2016,N/A,American Zoetrope,http://www.lastdaysinthedesert.com/,True
87,Love & Friendship,2016,PG,03 Jun 2016,90 min,"Comedy, Drama, Romance",Whit Stillman,"Whit Stillman, Jane Austen (based on her novella ""Lady Susan"")","Kate Beckinsale, Morfydd Clark, Tom Bennett, Jenn Murray","Lady Susan Vernon takes up temporary residence at her in-laws' estate and, while there, is determined to be a matchmaker for her daughter Frederica -- and herself too, naturally.","English, French","Ireland, France, Netherlands",7 wins & 46 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ3NTQ2NjMwMV5BMl5BanBnXkFtZTgwOTk3Njk0ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,6.4,"20,823",tt3068194,movie,06 Sep 2016,"$14,013,564",Roadside Attractions,http://loveandfriendshipmovie.com/,True
88,Money Monster,2016,R,13 May 2016,98 min,"Crime, Drama, Thriller",Jodie Foster,"Jamie Linden (screenplay), Alan DiFiore (screenplay), Jim Kouf (screenplay), Alan DiFiore (story), Jim Kouf (story)","George Clooney, Julia Roberts, Jack O'Connell, Dominic West",Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.,"English, Korean, Icelandic, Russian",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTgzMjU1NDUwMl5BMl5BanBnXkFtZTgwODg1NjY0ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.5,"84,695",tt2241351,movie,06 Sep 2016,N/A,Smokehouse Pictures,http://www.sonypictures.com/movies/moneymonster/,True
89,The Nice Guys,2016,R,20 May 2016,116 min,"Action, Comedy, Crime, Mystery, Thriller",Shane Black,"Shane Black, Anthony Bagarozzi","Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer","In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.","English, German",USA,8 wins & 32 nominations.,https://m.media-amazon.com/images/M/MV5BMjcwNDA5MDYyNl5BMl5BanBnXkFtZTgwNjg0NDkzNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.4,"231,790",tt3799694,movie,23 Aug 2016,"$32,261,515",Warner Bros. Pictures,http://www.theniceguysmovie.com,True
90,Maggie's Plan,2015,R,27 Apr 2016,98 min,"Comedy, Drama, Romance",Rebecca Miller,"Rebecca Miller (written for the screen by), Karen Rinaldi (based on a story by)","Greta Gerwig, George Ashiotis, Bill Hader, Monte Greene","Maggie wants to have a baby, raising him on her own, but when she gets romantically involved with John, a married man, things get complicated and all the balance of Maggie's plans may collapse.","English, Danish",USA,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BYzk1MDI1OWUtZjcxZi00ODFkLWJkZmEtYzRhYWQwMDA2MmQ5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.2,"13,944",tt3471098,movie,N/A,N/A,N/A,N/A,True
91,Neighbors 2: Sorority Rising,2016,R,20 May 2016,92 min,Comedy,Nicholas Stoller,"Andrew Jay Cohen, Brendan O'Brien, Nicholas Stoller, Evan Goldberg, Seth Rogen, Andrew Jay Cohen (based on characters created by), Brendan O'Brien (based on characters created by)","Seth Rogen, Zac Efron, Rose Byrne, Chloë Grace Moretz","When their new next-door neighbors turn out to be a sorority even more debaucherous than the fraternity previously living there, Mac and Kelly team with their former enemy, Teddy, to bring the girls down.",English,"USA, China",3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTY0NzUxMDUzN15BMl5BanBnXkFtZTgwNzI2MTY4ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,5.7,"99,446",tt4438848,movie,20 Sep 2016,N/A,Universal Pictures,http://www.neighbors-movie.com/,True
92,The Neon Demon,2016,R,24 Jun 2016,117 min,"Horror, Thriller",Nicolas Winding Refn,"Nicolas Winding Refn (story by), Nicolas Winding Refn (screenplay by), Mary Laws (screenplay by), Polly Stenham (screenplay by)","Elle Fanning, Karl Glusman, Jena Malone, Bella Heathcote","An aspiring model, Jesse, is new to Los Angeles. However, her beauty and youth, which generate intense fascination and jealousy within the fashion industry, may prove themselves sinister.",English,"Denmark, France, USA, UK",18 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BNTAyOTkxNTQ3NV5BMl5BanBnXkFtZTgwMjQ1NzQxOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.2,"70,246",tt1974419,movie,27 Sep 2016,N/A,Space Rocket Nation,http://theneondemon.com/,True
93,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,PG-13,03 Jun 2016,112 min,"Action, Adventure, Comedy, Sci-Fi",Dave Green,"Josh Appelbaum, André Nemec, Peter Laird (based on the Teenage Mutant Ninja Turtles characters created by), Kevin Eastman (based on the Teenage Mutant Ninja Turtles characters created by)","Megan Fox, Will Arnett, Laura Linney, Stephen Amell","The Turtles get into another battle with their enemy the Shredder, who has acquired new allies: the mutant thugs Bebop and Rocksteady and the alien being Krang.",English,"USA, Hong Kong, China, Canada",10 nominations.,https://m.media-amazon.com/images/M/MV5BMmVkNjVjZTQtNTczYS00ODk5LWFkNjItYjNlMDc5ZjMyYTQwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.0,"75,448",tt3949660,movie,20 Sep 2016,"$82,035,527",Paramount Pictures,http://www.teenagemutantninjaturtlesmovie.com/,True
94,Me Before You,2016,PG-13,03 Jun 2016,106 min,"Drama, Romance",Thea Sharrock,"Jojo Moyes (based on the novel by), Jojo Moyes (screenplay by)","Sam Claflin, Vanessa Kirby, Emilia Clarke, Eileen Dunwoodie",A girl in a small town forms an unlikely bond with a recently-paralyzed man she's taking care of.,"English, French","UK, USA",6 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ2NjE4NDE2NV5BMl5BanBnXkFtZTgwOTcwNDE5NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,7.4,"165,307",tt2674426,movie,30 Aug 2016,"$56,228,651",Warner Bros. Pictures,http://mebeforeyoumovie.com,True
95,Popstar: Never Stop Never Stopping,2016,R,03 Jun 2016,87 min,"Comedy, Music","Akiva Schaffer, Jorma Taccone","Andy Samberg, Akiva Schaffer, Jorma Taccone","Andy Samberg, Jorma Taccone, Akiva Schaffer, Sarah Silverman","When it becomes clear that his solo album is a failure, a former boy band member does everything in his power to maintain his celebrity status.",English,"USA, China",1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjMxMzk2ODI4N15BMl5BanBnXkFtZTgwNzgzNzQ5ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.7,"45,699",tt3960412,movie,13 Sep 2016,N/A,Universal Pictures,http://www.popstarmovie.com/,True
96,Now You See Me 2,2016,PG-13,10 Jun 2016,129 min,"Action, Adventure, Comedy, Crime, Mystery, Thriller",Jon M. Chu,"Ed Solomon (screenplay by), Ed Solomon (story by), Peter Chiarelli (story by), Boaz Yakin (based on characters created by), Edward Ricourt (based on characters created by)","Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Dave Franco","The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet.","English, Mandarin, Cantonese","France, USA",4 nominations.,https://m.media-amazon.com/images/M/MV5BNzQ0NDgwODQ3NV5BMl5BanBnXkFtZTgwOTYxNjc2ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.5,"209,223",tt3110958,movie,06 Sep 2016,"$65,030,563",Lionsgate,http://www.nowyouseeme.movie/,True
97,The Conjuring 2,2016,R,10 Jun 2016,134 min,"Horror, Mystery, Thriller",James Wan,"Chad Hayes (screenplay by), Carey W. Hayes (screenplay by), James Wan (screenplay by), David Leslie Johnson-McGoldrick (screenplay by), Chad Hayes (story by), Carey W. Hayes (story by), James Wan (story by), Chad Hayes (based on characters created by), Carey W. Hayes (based on characters created by)","Patrick Wilson, Vera Farmiga, Madison Wolfe, Frances O'Connor",Ed and Lorraine Warren travel to North London to help a single mother raising 4 children alone in a house plagued by a supernatural spirit.,English,"Canada, USA",4 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BZjU5OWVlN2EtODNlYy00MjhhLWI0MDUtMTA3MmQ5MGMwYTZmXkEyXkFqcGdeQXVyNjE5MTM4MzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.4,"188,376",tt3065204,movie,13 Sep 2016,"$102,461,593",Warner Bros. Pictures,http://www.theconjuring2.com/,True
